Running job on compute-2-02
Requested resources:
  - CPUs: 12
  - GPUs: 
  - Memory: 18000
Skipping n=40000, coeff=1, trial=0, epsilon=0.025 as entry already exists.
n=40000, coeff=10, trial=9, GT MIS=20000, Greedy MIS=19761, |S|=20781, Oracle MIS=20000, Improvement=239
n=40000, coeff=10, trial=9, GT MIS=20000, Greedy MIS=19761, |S|=20095, Oracle MIS=20000, Improvement=239
Skipping n=40000, coeff=11, trial=0, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=11, trial=0, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=11, trial=0, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=11, trial=0, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=11, trial=0, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=11, trial=0, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=11, trial=0, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=11, trial=0, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=11, trial=0, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=11, trial=0, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=11, trial=1, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=11, trial=1, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=11, trial=1, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=11, trial=1, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=11, trial=1, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=11, trial=1, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=11, trial=1, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=11, trial=1, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=11, trial=1, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=11, trial=1, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=11, trial=2, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=11, trial=2, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=11, trial=2, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=11, trial=2, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=11, trial=2, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=11, trial=2, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=11, trial=2, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=11, trial=2, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=11, trial=2, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=11, trial=2, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=11, trial=3, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=11, trial=3, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=11, trial=3, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=11, trial=3, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=11, trial=3, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=11, trial=3, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=11, trial=3, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=11, trial=3, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=11, trial=3, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=11, trial=3, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=11, trial=4, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=11, trial=4, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=11, trial=4, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=11, trial=4, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=11, trial=4, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=11, trial=4, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=11, trial=4, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=11, trial=4, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=11, trial=4, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=11, trial=4, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=11, trial=5, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=11, trial=5, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=11, trial=5, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=11, trial=5, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=11, trial=5, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=11, trial=5, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=11, trial=5, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=11, trial=5, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=11, trial=5, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=11, trial=5, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=11, trial=6, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=11, trial=6, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=11, trial=6, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=11, trial=6, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=11, trial=6, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=11, trial=6, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=11, trial=6, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=11, trial=6, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=11, trial=6, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=11, trial=6, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=11, trial=7, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=11, trial=7, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=11, trial=7, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=11, trial=7, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=11, trial=7, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=11, trial=7, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=11, trial=7, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=11, trial=7, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=11, trial=7, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=11, trial=7, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=11, trial=8, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=11, trial=8, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=11, trial=8, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=11, trial=8, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=11, trial=8, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=11, trial=8, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=11, trial=8, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=11, trial=8, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=11, trial=8, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=11, trial=8, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=11, trial=9, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=11, trial=9, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=11, trial=9, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=11, trial=9, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=11, trial=9, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=11, trial=9, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=11, trial=9, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=11, trial=9, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=11, trial=9, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=11, trial=9, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=12, trial=0, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=12, trial=0, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=12, trial=0, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=12, trial=0, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=12, trial=0, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=12, trial=0, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=12, trial=0, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=12, trial=0, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=12, trial=0, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=12, trial=0, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=12, trial=1, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=12, trial=1, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=12, trial=1, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=12, trial=1, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=12, trial=1, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=12, trial=1, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=12, trial=1, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=12, trial=1, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=12, trial=1, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=12, trial=1, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=12, trial=2, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=12, trial=2, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=12, trial=2, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=12, trial=2, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=12, trial=2, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=12, trial=2, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=12, trial=2, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=12, trial=2, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=12, trial=2, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=12, trial=2, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=12, trial=3, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=12, trial=3, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=12, trial=3, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=12, trial=3, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=12, trial=3, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=12, trial=3, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=12, trial=3, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=12, trial=3, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=12, trial=3, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=12, trial=3, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=12, trial=4, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=12, trial=4, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=12, trial=4, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=12, trial=4, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=12, trial=4, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=12, trial=4, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=12, trial=4, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=12, trial=4, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=12, trial=4, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=12, trial=4, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=12, trial=5, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=12, trial=5, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=12, trial=5, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=12, trial=5, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=12, trial=5, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=12, trial=5, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=12, trial=5, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=12, trial=5, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=12, trial=5, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=12, trial=5, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=12, trial=6, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=12, trial=6, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=12, trial=6, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=12, trial=6, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=12, trial=6, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=12, trial=6, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=12, trial=6, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=12, trial=6, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=12, trial=6, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=12, trial=6, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=12, trial=7, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=12, trial=7, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=12, trial=7, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=12, trial=7, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=12, trial=7, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=12, trial=7, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=12, trial=7, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=12, trial=7, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=12, trial=7, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=12, trial=7, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=12, trial=8, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=12, trial=8, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=12, trial=8, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=12, trial=8, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=12, trial=8, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=12, trial=8, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=12, trial=8, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=12, trial=8, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=12, trial=8, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=12, trial=8, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=12, trial=9, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=12, trial=9, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=12, trial=9, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=12, trial=9, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=12, trial=9, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=12, trial=9, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=12, trial=9, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=12, trial=9, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=12, trial=9, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=12, trial=9, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=13, trial=0, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=13, trial=0, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=13, trial=0, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=13, trial=0, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=13, trial=0, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=13, trial=0, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=13, trial=0, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=13, trial=0, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=13, trial=0, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=13, trial=0, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=13, trial=1, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=13, trial=1, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=13, trial=1, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=13, trial=1, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=13, trial=1, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=13, trial=1, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=13, trial=1, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=13, trial=1, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=13, trial=1, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=13, trial=1, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=13, trial=2, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=13, trial=2, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=13, trial=2, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=13, trial=2, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=13, trial=2, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=13, trial=2, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=13, trial=2, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=13, trial=2, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=13, trial=2, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=13, trial=2, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=13, trial=3, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=13, trial=3, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=13, trial=3, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=13, trial=3, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=13, trial=3, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=13, trial=3, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=13, trial=3, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=13, trial=3, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=13, trial=3, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=13, trial=3, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=13, trial=4, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=13, trial=4, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=13, trial=4, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=13, trial=4, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=13, trial=4, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=13, trial=4, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=13, trial=4, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=13, trial=4, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=13, trial=4, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=13, trial=4, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=13, trial=5, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=13, trial=5, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=13, trial=5, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=13, trial=5, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=13, trial=5, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=13, trial=5, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=13, trial=5, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=13, trial=5, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=13, trial=5, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=13, trial=5, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=13, trial=6, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=13, trial=6, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=13, trial=6, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=13, trial=6, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=13, trial=6, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=13, trial=6, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=13, trial=6, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=13, trial=6, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=13, trial=6, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=13, trial=6, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=13, trial=7, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=13, trial=7, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=13, trial=7, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=13, trial=7, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=13, trial=7, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=13, trial=7, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=13, trial=7, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=13, trial=7, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=13, trial=7, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=13, trial=7, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=13, trial=8, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=13, trial=8, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=13, trial=8, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=13, trial=8, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=13, trial=8, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=13, trial=8, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=13, trial=8, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=13, trial=8, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=13, trial=8, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=13, trial=8, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=13, trial=9, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=13, trial=9, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=13, trial=9, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=13, trial=9, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=13, trial=9, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=13, trial=9, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=13, trial=9, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=13, trial=9, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=13, trial=9, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=13, trial=9, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=14, trial=0, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=14, trial=0, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=14, trial=0, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=14, trial=0, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=14, trial=0, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=14, trial=0, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=14, trial=0, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=14, trial=0, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=14, trial=0, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=14, trial=0, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=14, trial=1, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=14, trial=1, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=14, trial=1, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=14, trial=1, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=14, trial=1, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=14, trial=1, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=14, trial=1, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=14, trial=1, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=14, trial=1, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=14, trial=1, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=14, trial=2, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=14, trial=2, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=14, trial=2, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=14, trial=2, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=14, trial=2, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=14, trial=2, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=14, trial=2, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=14, trial=2, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=14, trial=2, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=14, trial=2, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=14, trial=3, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=14, trial=3, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=14, trial=3, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=14, trial=3, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=14, trial=3, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=14, trial=3, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=14, trial=3, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=14, trial=3, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=14, trial=3, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=14, trial=3, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=14, trial=4, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=14, trial=4, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=14, trial=4, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=14, trial=4, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=14, trial=4, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=14, trial=4, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=14, trial=4, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=14, trial=4, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=14, trial=4, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=14, trial=4, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=14, trial=5, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=14, trial=5, epsilon=0.05 as entry already exists.
Skipping n=40000, coeff=14, trial=5, epsilon=0.075 as entry already exists.
Skipping n=40000, coeff=14, trial=5, epsilon=0.1 as entry already exists.
Skipping n=40000, coeff=14, trial=5, epsilon=0.125 as entry already exists.
Skipping n=40000, coeff=14, trial=5, epsilon=0.15 as entry already exists.
Skipping n=40000, coeff=14, trial=5, epsilon=0.175 as entry already exists.
Skipping n=40000, coeff=14, trial=5, epsilon=0.2 as entry already exists.
Skipping n=40000, coeff=14, trial=5, epsilon=0.225 as entry already exists.
Skipping n=40000, coeff=14, trial=5, epsilon=0.25 as entry already exists.
Skipping n=40000, coeff=14, trial=6, epsilon=0.025 as entry already exists.
Skipping n=40000, coeff=14, trial=6, epsilon=0.05 as entry already exists.
n=40000, coeff=14, trial=6, GT MIS=20000, Greedy MIS=19647, |S|=40000, Oracle MIS=19647, Improvement=0
n=40000, coeff=14, trial=6, GT MIS=20000, Greedy MIS=19647, |S|=39974, Oracle MIS=19398, Improvement=-249
n=40000, coeff=14, trial=6, GT MIS=20000, Greedy MIS=19647, |S|=39189, Oracle MIS=19787, Improvement=140
n=40000, coeff=14, trial=6, GT MIS=20000, Greedy MIS=19647, |S|=34738, Oracle MIS=20000, Improvement=353
n=40000, coeff=14, trial=6, GT MIS=20000, Greedy MIS=19647, |S|=26377, Oracle MIS=20000, Improvement=353
n=40000, coeff=14, trial=6, GT MIS=20000, Greedy MIS=19647, |S|=21179, Oracle MIS=20000, Improvement=353
